event_time,channel,anon_id,event_name,event_props,ingestion_time
2026-01-19T04:53:14.153558,app,anon_00032,begin_checkout,{},2026-01-19T04:53:14.153558
2026-01-19T03:21:58.713465,app,anon_00027,product_view,"{""category"": ""fechadura"", ""value"": 3362.17}",2026-01-19T03:21:58.713465
2026-01-19T03:21:04.831498,web,anon_00039,submit_quote,"{""category"": ""lixa"", ""value"": 352.81}",2026-01-19T03:21:04.831498
2026-01-19T02:45:31.704288,store,anon_00066,page_view,{},2026-01-19T02:45:31.704288
2026-01-19T02:17:28.123521,web,anon_00016,whatsapp_quote_request,{},2026-01-19T02:17:28.123521
2026-01-19T02:02:01.816334,whatsapp,anon_00016,add_to_cart,"{""category"": ""rodape"", ""value"": 56.56}",2026-01-19T02:02:01.816334
2026-01-19T01:08:11.916955,whatsapp,anon_00097,scan_qr_service,{},2026-01-19T01:08:11.916955
2026-01-19T01:02:32.252195,app,anon_00094,whatsapp_quote_request,{},2026-01-19T01:02:32.252195
2026-01-19T00:37:11.550009,whatsapp,anon_00093,submit_quote,"{""category"": ""ferramentas"", ""value"": 903.56}",2026-01-19T00:37:11.550009
2026-01-18T23:40:46.220082,web,anon_00041,page_view,{},2026-01-18T23:40:46.220082
2026-01-18T22:59:24.383705,whatsapp,anon_00070,page_view,{},2026-01-18T22:59:24.383705
2026-01-18T22:08:18.117884,whatsapp,anon_00000,page_view,{},2026-01-18T22:08:18.117884
2026-01-18T21:59:28.159642,web,anon_00040,talk_to_consultant,{},2026-01-18T21:59:28.159642
2026-01-18T21:06:05.055699,web,anon_00082,begin_checkout,{},2026-01-18T21:06:05.055699
2026-01-18T20:25:13.317494,app,anon_00095,submit_quote,"{""category"": ""persiana"", ""value"": 2336.51}",2026-01-18T20:25:13.317494
2026-01-18T20:17:13.244394,web,anon_00040,begin_checkout,{},2026-01-18T20:17:13.244394
2026-01-18T19:57:09.709678,app,anon_00065,submit_quote,"{""category"": ""lixa"", ""value"": 3549.75}",2026-01-18T19:57:09.709678
2026-01-18T19:25:05.413132,store,anon_00090,page_view,{},2026-01-18T19:25:05.413132
2026-01-18T19:04:21.041158,web,anon_00004,product_view,"{""category"": ""piso"", ""value"": 4143.4}",2026-01-18T19:04:21.041158
2026-01-18T18:32:54.030570,whatsapp,anon_00091,whatsapp_quote_request,{},2026-01-18T18:32:54.030570
2026-01-18T18:32:17.375374,whatsapp,anon_00056,page_view,{},2026-01-18T18:32:17.375374
2026-01-18T18:16:21.763983,app,anon_00030,whatsapp_quote_request,{},2026-01-18T18:16:21.763983
2026-01-18T18:09:28.720203,store,anon_00070,talk_to_consultant,{},2026-01-18T18:09:28.720203
2026-01-18T17:55:59.273704,app,anon_00003,whatsapp_quote_request,{},2026-01-18T17:55:59.273704
2026-01-18T17:24:39.375837,app,anon_00001,talk_to_consultant,{},2026-01-18T17:24:39.375837
2026-01-18T17:19:57.398517,whatsapp,anon_00037,page_view,{},2026-01-18T17:19:57.398517
2026-01-18T16:36:19.433557,web,anon_00001,begin_checkout,{},2026-01-18T16:36:19.433557
2026-01-18T15:34:26.343383,store,anon_00077,page_view,{},2026-01-18T15:34:26.343383
2026-01-18T15:22:43.926885,web,anon_00039,whatsapp_quote_request,{},2026-01-18T15:22:43.926885
2026-01-18T15:17:49.079270,whatsapp,anon_00097,begin_checkout,{},2026-01-18T15:17:49.079270
2026-01-18T14:38:13.948714,whatsapp,anon_00094,scan_qr_service,{},2026-01-18T14:38:13.948714
2026-01-18T14:32:31.841135,store,anon_00092,page_view,{},2026-01-18T14:32:31.841135
2026-01-18T13:54:01.385736,store,anon_00021,begin_checkout,{},2026-01-18T13:54:01.385736
2026-01-18T13:39:46.042559,app,anon_00087,page_view,{},2026-01-18T13:39:46.042559
2026-01-18T12:57:08.322332,web,anon_00004,page_view,{},2026-01-18T12:57:08.322332
2026-01-18T11:43:44.210408,store,anon_00004,talk_to_consultant,{},2026-01-18T11:43:44.210408
2026-01-18T10:43:35.139268,app,anon_00007,page_view,{},2026-01-18T10:43:35.139268
2026-01-18T10:24:19.386090,whatsapp,anon_00089,search,"{""query"": ""tinta parede""}",2026-01-18T10:24:19.386090
2026-01-18T09:50:43.977553,store,anon_00077,scan_qr_service,{},2026-01-18T09:50:43.977553
2026-01-18T09:32:04.115759,whatsapp,anon_00081,page_view,{},2026-01-18T09:32:04.115759
2026-01-18T09:22:36.093449,web,anon_00041,page_view,{},2026-01-18T09:22:36.093449
2026-01-18T08:45:13.658215,store,anon_00097,scan_qr_service,{},2026-01-18T08:45:13.658215
2026-01-18T08:34:33.730639,whatsapp,anon_00065,product_view,"{""category"": ""tinta"", ""value"": 193.56}",2026-01-18T08:34:33.730639
2026-01-18T07:04:42.487780,whatsapp,anon_00091,talk_to_consultant,{},2026-01-18T07:04:42.487780
2026-01-18T06:54:55.766683,store,anon_00003,begin_checkout,{},2026-01-18T06:54:55.766683
2026-01-18T06:46:36.604612,store,anon_00033,page_view,{},2026-01-18T06:46:36.604612
2026-01-18T06:22:34.498186,whatsapp,anon_00020,add_to_cart,"{""category"": ""areia"", ""value"": 3735.17}",2026-01-18T06:22:34.498186
2026-01-18T06:09:08.113256,whatsapp,anon_00063,scan_qr_service,{},2026-01-18T06:09:08.113256
2026-01-18T05:22:03.923439,web,anon_00001,begin_checkout,{},2026-01-18T05:22:03.923439
2026-01-18T05:17:15.821241,web,anon_00055,whatsapp_quote_request,{},2026-01-18T05:17:15.821241
2026-01-18T04:52:40.213327,whatsapp,anon_00044,submit_quote,"{""category"": ""porta"", ""value"": 1909.82}",2026-01-18T04:52:40.213327
2026-01-18T04:38:48.482403,app,anon_00048,scan_qr_service,{},2026-01-18T04:38:48.482403
2026-01-18T04:00:20.932933,app,anon_00007,scan_qr_service,{},2026-01-18T04:00:20.932933
2026-01-18T03:43:24.002253,whatsapp,anon_00052,whatsapp_quote_request,{},2026-01-18T03:43:24.002253
2026-01-18T02:51:58.142462,app,anon_00071,product_view,"{""category"": ""massa"", ""value"": 291.14}",2026-01-18T02:51:58.142462
2026-01-18T02:20:28.208866,whatsapp,anon_00024,product_view,"{""category"": ""cimento"", ""value"": 1021.88}",2026-01-18T02:20:28.208866
2026-01-18T02:04:34.939506,whatsapp,anon_00024,page_view,{},2026-01-18T02:04:34.939506
2026-01-18T01:56:30.132024,app,anon_00012,talk_to_consultant,{},2026-01-18T01:56:30.132024
2026-01-18T01:49:13.453541,app,anon_00036,product_view,"{""category"": ""lixa"", ""value"": 112.4}",2026-01-18T01:49:13.453541
2026-01-18T01:47:41.753835,app,anon_00004,page_view,{},2026-01-18T01:47:41.753835
2026-01-18T01:05:03.675778,store,anon_00072,whatsapp_quote_request,{},2026-01-18T01:05:03.675778
2026-01-18T00:44:18.215393,web,anon_00091,submit_quote,"{""category"": ""cimento"", ""value"": 3626.01}",2026-01-18T00:44:18.215393
2026-01-17T23:46:10.890779,whatsapp,anon_00084,page_view,{},2026-01-17T23:46:10.890779
2026-01-17T21:37:12.084316,app,anon_00012,submit_quote,"{""category"": ""janela"", ""value"": 834.11}",2026-01-17T21:37:12.084316
2026-01-17T21:00:36.213979,web,anon_00072,add_to_cart,"{""category"": ""lampada"", ""value"": 615.98}",2026-01-17T21:00:36.213979
2026-01-17T20:45:58.017785,whatsapp,anon_00099,page_view,{},2026-01-17T20:45:58.017785
2026-01-17T20:24:51.908467,app,anon_00088,submit_quote,"{""category"": ""rejunte"", ""value"": 260.22}",2026-01-17T20:24:51.908467
2026-01-17T19:12:40.739840,whatsapp,anon_00001,page_view,{},2026-01-17T19:12:40.739840
2026-01-17T18:09:30.286747,whatsapp,anon_00042,page_view,{},2026-01-17T18:09:30.286747
2026-01-17T17:51:57.972672,web,anon_00004,product_view,"{""category"": ""rejunte"", ""value"": 108.01}",2026-01-17T17:51:57.972672
2026-01-17T17:43:28.154135,store,anon_00054,page_view,{},2026-01-17T17:43:28.154135
2026-01-17T16:57:45.806795,app,anon_00092,add_to_cart,"{""category"": ""rodape"", ""value"": 3096.57}",2026-01-17T16:57:45.806795
2026-01-17T16:35:34.309594,whatsapp,anon_00087,add_to_cart,"{""category"": ""cimento"", ""value"": 2034.74}",2026-01-17T16:35:34.309594
2026-01-17T16:02:19.211054,app,anon_00062,product_view,"{""category"": ""lixa"", ""value"": 1811.96}",2026-01-17T16:02:19.211054
2026-01-17T15:06:54.594310,app,anon_00069,scan_qr_service,{},2026-01-17T15:06:54.594310
2026-01-17T15:05:08.645361,store,anon_00032,search,"{""query"": ""tinta parede""}",2026-01-17T15:05:08.645361
2026-01-17T15:00:26.785041,whatsapp,anon_00092,page_view,{},2026-01-17T15:00:26.785041
2026-01-17T14:22:14.689850,whatsapp,anon_00001,page_view,{},2026-01-17T14:22:14.689850
2026-01-17T14:20:18.353217,web,anon_00051,talk_to_consultant,{},2026-01-17T14:20:18.353217
2026-01-17T13:48:56.962975,web,anon_00072,whatsapp_quote_request,{},2026-01-17T13:48:56.962975
2026-01-17T13:18:51.230361,app,anon_00070,add_to_cart,"{""category"": ""lampada"", ""value"": 2929.33}",2026-01-17T13:18:51.230361
2026-01-17T12:48:15.645729,whatsapp,anon_00065,scan_qr_service,{},2026-01-17T12:48:15.645729
2026-01-17T12:31:44.845406,web,anon_00033,begin_checkout,{},2026-01-17T12:31:44.845406
2026-01-17T12:29:49.143032,web,anon_00070,whatsapp_quote_request,{},2026-01-17T12:29:49.143032
2026-01-17T11:50:58.420243,web,anon_00086,scan_qr_service,{},2026-01-17T11:50:58.420243
2026-01-17T10:28:04.662827,app,anon_00045,whatsapp_quote_request,{},2026-01-17T10:28:04.662827
2026-01-17T10:22:04.851146,store,anon_00041,page_view,{},2026-01-17T10:22:04.851146
2026-01-17T10:19:00.540202,web,anon_00015,page_view,{},2026-01-17T10:19:00.540202
2026-01-17T10:14:29.571985,web,anon_00043,begin_checkout,{},2026-01-17T10:14:29.571985
2026-01-17T09:45:57.242573,app,anon_00032,talk_to_consultant,{},2026-01-17T09:45:57.242573
2026-01-17T09:45:45.309121,web,anon_00064,page_view,{},2026-01-17T09:45:45.309121
2026-01-17T07:16:37.835456,web,anon_00039,product_view,"{""category"": ""rejunte"", ""value"": 3346.13}",2026-01-17T07:16:37.835456
2026-01-17T06:57:08.828535,app,anon_00017,page_view,{},2026-01-17T06:57:08.828535
2026-01-17T06:50:22.403846,web,anon_00035,product_view,"{""category"": ""rodape"", ""value"": 1813.75}",2026-01-17T06:50:22.403846
2026-01-17T06:42:38.574947,web,anon_00007,begin_checkout,{},2026-01-17T06:42:38.574947
2026-01-17T06:24:19.803481,whatsapp,anon_00059,begin_checkout,{},2026-01-17T06:24:19.803481
2026-01-17T06:19:41.063028,store,anon_00030,page_view,{},2026-01-17T06:19:41.063028
2026-01-17T06:07:38.901267,store,anon_00001,add_to_cart,"{""category"": ""janela"", ""value"": 3644.94}",2026-01-17T06:07:38.901267
2026-01-17T05:42:15.390762,store,anon_00044,talk_to_consultant,{},2026-01-17T05:42:15.390762
2026-01-17T04:44:52.345586,app,anon_00072,submit_quote,"{""category"": ""lixa"", ""value"": 3231.49}",2026-01-17T04:44:52.345586
2026-01-17T04:36:49.872387,whatsapp,anon_00041,add_to_cart,"{""category"": ""azulejo"", ""value"": 2675.07}",2026-01-17T04:36:49.872387
2026-01-17T03:57:45.478280,whatsapp,anon_00051,talk_to_consultant,{},2026-01-17T03:57:45.478280
2026-01-17T01:29:42.453190,whatsapp,anon_00092,whatsapp_quote_request,{},2026-01-17T01:29:42.453190
2026-01-17T01:20:50.656682,store,anon_00044,page_view,{},2026-01-17T01:20:50.656682
2026-01-17T00:49:34.873330,app,anon_00091,product_view,"{""category"": ""fechadura"", ""value"": 3451.87}",2026-01-17T00:49:34.873330
2026-01-17T00:27:18.942176,web,anon_00094,talk_to_consultant,{},2026-01-17T00:27:18.942176
2026-01-16T23:45:36.996256,store,anon_00056,page_view,{},2026-01-16T23:45:36.996256
2026-01-16T23:45:13.390219,whatsapp,anon_00035,page_view,{},2026-01-16T23:45:13.390219
2026-01-16T23:23:32.900165,whatsapp,anon_00074,product_view,"{""category"": ""piso"", ""value"": 4480.26}",2026-01-16T23:23:32.900165
2026-01-16T23:20:11.653054,store,anon_00024,submit_quote,"{""category"": ""ferramentas"", ""value"": 3399.48}",2026-01-16T23:20:11.653054
2026-01-16T22:56:40.256265,whatsapp,anon_00048,submit_quote,"{""category"": ""tinta"", ""value"": 1635.14}",2026-01-16T22:56:40.256265
2026-01-16T22:51:55.350052,store,anon_00084,add_to_cart,"{""category"": ""rodape"", ""value"": 234.57}",2026-01-16T22:51:55.350052
2026-01-16T22:35:07.368654,whatsapp,anon_00004,search,"{""query"": ""reforma completa""}",2026-01-16T22:35:07.368654
2026-01-16T22:00:30.144822,store,anon_00047,search,"{""query"": ""tinta parede""}",2026-01-16T22:00:30.144822
2026-01-16T21:26:25.705561,app,anon_00094,search,"{""query"": ""porta madeira""}",2026-01-16T21:26:25.705561
2026-01-16T21:12:50.211098,app,anon_00034,begin_checkout,{},2026-01-16T21:12:50.211098
2026-01-16T20:11:01.540154,web,anon_00005,whatsapp_quote_request,{},2026-01-16T20:11:01.540154
2026-01-16T19:31:21.598333,web,anon_00062,add_to_cart,"{""category"": ""porta"", ""value"": 4866.57}",2026-01-16T19:31:21.598333
2026-01-16T19:23:25.168178,store,anon_00001,page_view,{},2026-01-16T19:23:25.168178
2026-01-16T18:26:43.898666,whatsapp,anon_00094,whatsapp_quote_request,{},2026-01-16T18:26:43.898666
2026-01-16T17:22:57.110406,store,anon_00057,page_view,{},2026-01-16T17:22:57.110406
2026-01-16T17:11:56.331659,whatsapp,anon_00074,whatsapp_quote_request,{},2026-01-16T17:11:56.331659
2026-01-16T16:25:40.996917,store,anon_00062,add_to_cart,"{""category"": ""lampada"", ""value"": 1941.77}",2026-01-16T16:25:40.996917
2026-01-16T16:11:52.151872,whatsapp,anon_00065,begin_checkout,{},2026-01-16T16:11:52.151872
2026-01-16T16:05:14.998264,app,anon_00041,submit_quote,"{""category"": ""tomada"", ""value"": 3642.37}",2026-01-16T16:05:14.998264
2026-01-16T15:18:31.100746,store,anon_00033,talk_to_consultant,{},2026-01-16T15:18:31.100746
2026-01-16T14:00:49.577866,store,anon_00065,add_to_cart,"{""category"": ""rejunte"", ""value"": 2619.28}",2026-01-16T14:00:49.577866
2026-01-16T13:54:07.057749,app,anon_00029,product_view,"{""category"": ""janela"", ""value"": 3070.5}",2026-01-16T13:54:07.057749
2026-01-16T13:15:15.825145,whatsapp,anon_00012,whatsapp_quote_request,{},2026-01-16T13:15:15.825145
2026-01-16T13:04:06.660958,app,anon_00051,page_view,{},2026-01-16T13:04:06.660958
2026-01-16T11:59:57.240796,web,anon_00022,page_view,{},2026-01-16T11:59:57.240796
2026-01-16T09:06:18.173154,whatsapp,anon_00045,submit_quote,"{""category"": ""tomada"", ""value"": 3297.02}",2026-01-16T09:06:18.173154
2026-01-16T08:30:18.409672,app,anon_00083,submit_quote,"{""category"": ""ferramentas"", ""value"": 2679.51}",2026-01-16T08:30:18.409672
2026-01-16T07:45:09.011189,web,anon_00048,add_to_cart,"{""category"": ""rodape"", ""value"": 3249.48}",2026-01-16T07:45:09.011189
2026-01-16T06:27:48.868969,whatsapp,anon_00044,submit_quote,"{""category"": ""piso"", ""value"": 4371.65}",2026-01-16T06:27:48.868969
2026-01-16T06:18:23.999073,whatsapp,anon_00044,product_view,"{""category"": ""lixa"", ""value"": 3348.76}",2026-01-16T06:18:23.999073
2026-01-16T06:01:47.186133,store,anon_00035,begin_checkout,{},2026-01-16T06:01:47.186133
2026-01-16T04:40:40.944007,web,anon_00016,talk_to_consultant,{},2026-01-16T04:40:40.944007
2026-01-16T04:31:30.446320,store,anon_00077,product_view,"{""category"": ""rejunte"", ""value"": 3343.79}",2026-01-16T04:31:30.446320
2026-01-16T04:16:48.570587,whatsapp,anon_00097,begin_checkout,{},2026-01-16T04:16:48.570587
2026-01-16T03:46:00.176929,whatsapp,anon_00099,page_view,{},2026-01-16T03:46:00.176929
2026-01-16T03:44:53.453054,app,anon_00017,product_view,"{""category"": ""massa"", ""value"": 2653.87}",2026-01-16T03:44:53.453054
2026-01-16T03:43:02.246586,app,anon_00043,add_to_cart,"{""category"": ""massa"", ""value"": 3331.3}",2026-01-16T03:43:02.246586
2026-01-16T02:43:54.739286,whatsapp,anon_00016,whatsapp_quote_request,{},2026-01-16T02:43:54.739286
2026-01-16T02:38:36.519607,store,anon_00001,add_to_cart,"{""category"": ""rejunte"", ""value"": 2365.84}",2026-01-16T02:38:36.519607
2026-01-16T02:20:12.671216,whatsapp,anon_00007,talk_to_consultant,{},2026-01-16T02:20:12.671216
2026-01-16T01:52:35.698713,web,anon_00097,submit_quote,"{""category"": ""tinta"", ""value"": 4824.43}",2026-01-16T01:52:35.698713
2026-01-16T01:51:37.297604,app,anon_00098,page_view,{},2026-01-16T01:51:37.297604
2026-01-16T01:51:24.228169,app,anon_00063,page_view,{},2026-01-16T01:51:24.228169
2026-01-16T01:46:56.572767,app,anon_00088,product_view,"{""category"": ""azulejo"", ""value"": 3891.03}",2026-01-16T01:46:56.572767
2026-01-16T01:18:33.874560,app,anon_00039,page_view,{},2026-01-16T01:18:33.874560
2026-01-15T23:43:34.160429,app,anon_00082,whatsapp_quote_request,{},2026-01-15T23:43:34.160429
2026-01-15T22:47:41.061339,whatsapp,anon_00012,product_view,"{""category"": ""massa"", ""value"": 3368.77}",2026-01-15T22:47:41.061339
2026-01-15T22:12:00.811642,app,anon_00007,product_view,"{""category"": ""rejunte"", ""value"": 1212.9}",2026-01-15T22:12:00.811642
2026-01-15T21:53:21.590668,app,anon_00074,product_view,"{""category"": ""piso"", ""value"": 3361.06}",2026-01-15T21:53:21.590668
2026-01-15T21:32:49.876309,web,anon_00014,add_to_cart,"{""category"": ""persiana"", ""value"": 195.85}",2026-01-15T21:32:49.876309
2026-01-15T21:16:02.993994,whatsapp,anon_00024,talk_to_consultant,{},2026-01-15T21:16:02.993994
2026-01-15T20:46:22.741588,store,anon_00030,page_view,{},2026-01-15T20:46:22.741588
2026-01-15T20:28:30.263345,app,anon_00016,page_view,{},2026-01-15T20:28:30.263345
2026-01-15T19:58:24.156770,whatsapp,anon_00065,product_view,"{""category"": ""lixa"", ""value"": 2199.79}",2026-01-15T19:58:24.156770
2026-01-15T19:10:12.193331,whatsapp,anon_00041,scan_qr_service,{},2026-01-15T19:10:12.193331
2026-01-15T18:48:18.912670,app,anon_00050,page_view,{},2026-01-15T18:48:18.912670
2026-01-15T18:45:42.945872,web,anon_00044,search,"{""query"": ""tinta parede""}",2026-01-15T18:45:42.945872
2026-01-15T17:47:55.356176,store,anon_00036,submit_quote,"{""category"": ""rejunte"", ""value"": 142.94}",2026-01-15T17:47:55.356176
2026-01-15T17:06:57.126383,store,anon_00074,product_view,"{""category"": ""piso"", ""value"": 692.78}",2026-01-15T17:06:57.126383
2026-01-15T17:04:40.347056,app,anon_00036,product_view,"{""category"": ""fechadura"", ""value"": 4275.6}",2026-01-15T17:04:40.347056
2026-01-15T16:59:42.972854,web,anon_00030,whatsapp_quote_request,{},2026-01-15T16:59:42.972854
2026-01-15T16:32:49.492482,store,anon_00087,page_view,{},2026-01-15T16:32:49.492482
2026-01-15T16:13:51.254795,whatsapp,anon_00044,submit_quote,"{""category"": ""lixa"", ""value"": 4982.44}",2026-01-15T16:13:51.254795
2026-01-15T16:11:33.958602,web,anon_00074,page_view,{},2026-01-15T16:11:33.958602
2026-01-15T15:59:43.273831,web,anon_00088,page_view,{},2026-01-15T15:59:43.273831
2026-01-15T14:57:33.028625,store,anon_00097,page_view,{},2026-01-15T14:57:33.028625
2026-01-15T14:49:32.737155,app,anon_00001,add_to_cart,"{""category"": ""rejunte"", ""value"": 2566.71}",2026-01-15T14:49:32.737155
2026-01-15T13:49:06.651426,whatsapp,anon_00097,talk_to_consultant,{},2026-01-15T13:49:06.651426
2026-01-15T13:39:10.137755,app,anon_00087,whatsapp_quote_request,{},2026-01-15T13:39:10.137755
2026-01-15T13:17:45.474492,web,anon_00051,scan_qr_service,{},2026-01-15T13:17:45.474492
2026-01-15T12:25:08.430911,whatsapp,anon_00065,page_view,{},2026-01-15T12:25:08.430911
2026-01-15T11:34:57.144561,app,anon_00062,whatsapp_quote_request,{},2026-01-15T11:34:57.144561
2026-01-15T11:27:46.710880,store,anon_00001,whatsapp_quote_request,{},2026-01-15T11:27:46.710880
2026-01-15T10:14:31.146279,store,anon_00021,submit_quote,"{""category"": ""azulejo"", ""value"": 2134.66}",2026-01-15T10:14:31.146279
2026-01-15T09:58:30.763539,whatsapp,anon_00039,whatsapp_quote_request,{},2026-01-15T09:58:30.763539
2026-01-15T09:30:52.713892,store,anon_00012,begin_checkout,{},2026-01-15T09:30:52.713892
2026-01-15T09:30:21.857429,store,anon_00048,product_view,"{""category"": ""rodape"", ""value"": 4594.9}",2026-01-15T09:30:21.857429
2026-01-15T07:42:26.899063,web,anon_00040,submit_quote,"{""category"": ""tinta"", ""value"": 2782.88}",2026-01-15T07:42:26.899063
2026-01-15T06:32:43.690748,store,anon_00040,page_view,{},2026-01-15T06:32:43.690748
2026-01-15T06:01:14.747558,app,anon_00072,submit_quote,"{""category"": ""cimento"", ""value"": 2103.34}",2026-01-15T06:01:14.747558
2026-01-15T03:55:47.725368,web,anon_00094,talk_to_consultant,{},2026-01-15T03:55:47.725368
2026-01-15T03:43:44.922593,store,anon_00036,begin_checkout,{},2026-01-15T03:43:44.922593
2026-01-15T02:23:58.647786,app,anon_00035,talk_to_consultant,{},2026-01-15T02:23:58.647786
2026-01-15T01:56:14.835881,app,anon_00052,product_view,"{""category"": ""porta"", ""value"": 2156.26}",2026-01-15T01:56:14.835881
2026-01-15T01:46:38.392276,store,anon_00059,page_view,{},2026-01-15T01:46:38.392276
2026-01-15T01:44:40.109452,app,anon_00072,search,"{""query"": ""azulejo banheiro""}",2026-01-15T01:44:40.109452
2026-01-15T01:30:14.685404,web,anon_00019,whatsapp_quote_request,{},2026-01-15T01:30:14.685404
2026-01-15T00:50:48.599955,store,anon_00039,whatsapp_quote_request,{},2026-01-15T00:50:48.599955
2026-01-15T00:30:21.001595,store,anon_00035,page_view,{},2026-01-15T00:30:21.001595
2026-01-15T00:15:38.155871,app,anon_00005,search,"{""query"": ""azulejo banheiro""}",2026-01-15T00:15:38.155871
